,ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
15961,WILLIAA01,1998,Aaron,Williams,SEA,N,40,11.45,3.95,1.35,1.85,3.2,0.55,0.35,0.6,0.75,1.88,3.08,1.3,1.85,1.35,0.02,0.0
15962,WILLIAL01,1998,Alvin,Williams,TOR,N,50,21.02,4.96,0.38,1.26,1.64,2.6,1.02,0.24,1.12,1.88,4.74,1.9,1.04,0.88,0.84,0.28
15963,WILLIBR01,1998,Brandon,Williams,SAS,N,3,1.33,0.67,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,0.0,0.0
15964,WILLICO02,1998,Corliss,Williamson,SAC,N,50,27.48,13.18,1.7,2.42,4.12,1.32,0.6,0.16,1.5,2.36,11.1,5.38,3.76,2.4,0.1,0.02
15965,WILLIER01,1998,Eric,Williams,DEN,N,38,20.53,7.29,0.89,1.24,2.13,0.97,0.71,0.21,1.29,2.0,5.76,2.11,3.66,2.92,0.68,0.16
15966,WILLIHE01,1998,Herb,Williams,NYK,N,6,5.67,1.67,0.5,0.5,1.0,0.0,0.0,0.33,0.33,0.33,1.33,0.67,0.33,0.33,0.0,0.0
15967,WILLIHO01,1998,Hotrod,Williams,DAL,N,25,16.12,1.16,1.44,1.88,3.32,0.6,0.52,0.72,0.52,1.96,1.32,0.44,0.4,0.28,0.0,0.0
15968,WILLIJA01,1998,Jayson,Williams,NJN,N,30,34.0,8.07,4.9,7.1,12.0,1.1,0.8,2.0,1.53,4.2,7.27,3.23,2.83,1.6,0.07,0.0
15969,WILLIJA02,1998,Jason,Williams,SAC,N,50,36.1,12.82,0.28,2.78,3.06,5.98,1.9,0.02,2.86,1.82,12.34,4.62,2.1,1.58,6.46,2.0
15970,WILLIJE01,1998,Jerome,Williams,DET,N,50,23.08,7.1,3.16,3.82,6.98,0.46,1.26,0.14,0.82,2.16,4.96,2.48,3.18,2.14,0.0,0.0
15971,WILLIKE01,1998,Kevin,Willis,TOR,N,42,28.95,12.0,2.6,5.74,8.33,1.6,0.67,0.67,2.05,3.19,10.64,4.45,3.69,3.1,0.05,0.0
15972,WILLIMI01,1998,Michael,Williams,TOR,N,2,7.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,2.5,0.5,0.0,0.0,0.0,0.0
15973,WILLIMO01,1998,Monty,Williams,DEN,N,1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
15974,WILLISC01,1998,Scott,Williams,PHI,N,2,8.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
15975,WILLISC01,1998,Scott,Williams,MIL,N,5,5.8,2.8,0.4,2.0,2.4,0.0,0.2,0.2,0.4,1.0,3.0,1.0,1.4,0.8,0.0,0.0
15976,WILLISC01,1998,Scott,Williams,TOT,N,7,6.57,2.0,0.43,1.57,2.0,0.14,0.43,0.29,0.57,1.29,2.43,0.71,1.0,0.57,0.0,0.0
15977,WILLISH01,1998,Shammond,Williams,ATL,N,2,2.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,1.5,0.0,0.0
15978,WILLITR01,1998,Travis,Williams,CHA,N,8,7.75,1.88,0.75,1.62,2.38,0.25,0.25,0.12,0.75,1.25,1.62,0.75,0.5,0.38,0.0,0.0
15979,WILLIWA01,1998,Walt,Williams,POR,N,48,21.75,9.29,0.75,2.23,2.98,1.67,0.77,0.58,1.31,2.1,7.23,3.06,2.23,1.85,3.0,1.31
15980,WINGADA01,1998,David,Wingate,NYK,N,20,4.6,0.7,0.15,0.25,0.4,0.25,0.2,0.0,0.3,0.5,0.8,0.35,0.0,0.0,0.0,0.0
15981,WINTETR01,1998,Trevor,Winter,MIN,N,1,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
15982,WOLFJO01,1998,Joe,Wolf,CHA,N,3,4.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.67,0.0,0.0,0.0
15983,WORKMHA01,1998,Haywoode,Workman,MIL,N,29,28.1,6.9,0.48,3.03,3.52,5.93,1.1,0.03,2.17,1.83,5.86,2.52,1.62,1.28,1.62,0.59
15984,WRIGHLO02,1998,Lorenzen,Wright,LAC,N,48,23.65,6.65,2.96,4.56,7.52,0.69,0.54,0.75,1.0,3.38,5.42,2.48,2.44,1.69,0.02,0.0
15985,YOUNGKO01,1998,Korleone,Young,DET,N,3,5.0,4.33,0.67,0.67,1.33,0.33,0.0,0.0,0.33,1.0,3.33,1.67,0.67,0.67,1.33,0.33
15986,ABDULTA01,1999,Tariq,Abdul-wahad,DEN,N,15,24.87,8.93,1.6,1.87,3.47,1.73,0.4,0.8,1.27,2.07,8.73,3.4,2.8,2.07,0.13,0.07
15987,ABDULTA01,1999,Tariq,Abdul-wahad,ORL,N,46,26.2,12.24,1.67,3.52,5.2,1.57,1.15,0.35,1.89,2.52,11.2,4.85,3.28,2.5,0.46,0.04
15988,ABDULTA01,1999,Tariq,Abdul-wahad,TOT,N,61,25.87,11.43,1.66,3.11,4.77,1.61,0.97,0.46,1.74,2.41,10.59,4.49,3.16,2.39,0.38,0.05
15989,ABDURSH01,1999,Shareef,Abdur-rahim,VAN,N,82,39.3,20.28,2.66,7.4,10.06,3.3,1.09,1.06,3.04,2.98,15.57,7.24,6.72,5.44,1.17,0.35
15990,ALEXACO01,1999,Cory,Alexander,DEN,N,29,11.34,2.83,0.28,1.17,1.45,2.0,0.83,0.07,0.97,1.34,3.38,0.97,0.76,0.59,1.21,0.31
15991,ALLENRA02,1999,Ray,Allen,MIL,N,82,37.44,22.06,1.01,3.37,4.38,3.76,1.34,0.23,2.23,2.28,17.21,7.83,4.85,4.3,4.96,2.1
15992,ALSTORA01,1999,Rafer,Alston,MIL,N,27,13.37,2.22,0.19,0.67,0.85,2.59,0.44,0.0,1.07,1.07,3.52,1.0,0.15,0.11,0.52,0.11
15993,AMAECJO01,1999,John,Amaechi,ORL,N,80,21.05,10.45,0.78,2.55,3.32,1.19,0.44,0.46,1.74,2.01,8.75,3.82,3.64,2.79,0.08,0.01
15994,ANDERDE01,1999,Derek,Anderson,LAC,N,64,34.39,16.88,1.25,2.78,4.03,3.44,1.41,0.17,2.61,2.33,13.44,5.89,4.83,4.23,2.78,0.86
15995,ANDERKE02,1999,Kenny,Anderson,BOS,N,82,31.62,14.01,0.67,2.07,2.74,5.12,1.7,0.1,1.59,2.8,12.02,5.29,3.09,2.39,2.68,1.04
15996,ANDERNI01,1999,Nick,Anderson,SAC,N,72,29.08,10.85,1.15,3.56,4.71,1.71,1.31,0.22,1.32,1.64,10.86,4.25,1.06,0.51,5.51,1.83
15997,ANDERSH01,1999,Shandon,Anderson,HOU,N,82,32.93,12.3,1.11,3.57,4.68,2.91,1.17,0.39,2.37,2.22,9.49,4.49,3.09,2.37,2.74,0.96
15998,ANSTECH01,1999,Chris,Anstey,CHI,N,73,13.79,6.01,1.23,2.6,3.84,0.89,0.4,0.34,1.1,2.47,4.99,2.21,2.01,1.59,0.08,0.01
15999,ANTHOGR01,1999,Greg,Anthony,POR,N,82,18.88,6.27,0.21,1.41,1.62,2.54,0.72,0.11,1.04,1.74,5.07,2.06,1.39,1.07,2.84,1.07
16000,ARMSTBJ01,1999,B.j.,Armstrong,CHI,N,27,21.59,7.44,0.07,1.67,1.74,2.89,0.26,0.04,1.48,1.26,6.89,3.07,0.93,0.81,1.07,0.48
16001,ARMSTDA01,1999,Darrell,Armstrong,ORL,N,82,31.59,16.22,0.79,2.5,3.29,6.11,2.06,0.11,3.02,1.67,13.65,5.9,3.01,2.74,4.91,1.67
16002,ARTESRO01,1999,Ron,Artest,CHI,N,72,31.08,12.03,0.86,3.42,4.28,2.81,1.65,0.54,2.31,2.21,10.54,4.29,3.88,2.61,2.65,0.83
16003,ATKINCH01,1999,Chucky,Atkins,ORL,N,82,19.83,9.54,0.24,1.29,1.54,3.73,0.63,0.04,1.73,1.67,9.04,3.83,1.62,1.18,1.99,0.7
16004,AUGMOST01,1999,Stacey,Augmon,POR,N,59,11.73,3.44,0.71,1.25,1.97,0.9,0.46,0.19,0.64,1.17,2.97,1.41,0.93,0.63,0.03,0.0
16005,AUSTIIS01,1999,Isaac,Austin,WAS,N,59,19.88,6.73,1.08,3.69,4.78,1.25,0.29,0.64,1.81,2.17,5.97,2.56,2.32,1.59,0.07,0.02
16006,AVENTAN01,1999,Anthony,Avent,LAC,N,49,7.69,1.65,0.47,1.04,1.51,0.22,0.33,0.31,0.49,1.27,1.96,0.59,0.65,0.47,0.0,0.0
16007,AVERYWI01,1999,William,Avery,MIN,N,59,8.2,2.61,0.14,0.54,0.68,1.49,0.24,0.03,0.71,1.02,3.07,0.95,0.61,0.41,1.07,0.31
16008,BAILETO01,1999,Toby,Bailey,PHO,N,46,9.76,3.54,0.57,1.0,1.57,0.65,0.28,0.09,0.52,1.2,3.04,1.26,1.41,0.98,0.22,0.04
16009,BAKERVI01,1999,Vin,Baker,SEA,N,79,36.06,16.59,2.87,4.78,7.66,1.87,0.59,0.84,2.7,3.65,14.29,6.51,5.22,3.56,0.1,0.03
16010,BARKLCH01,1999,Charles,Barkley,HOU,N,20,31.0,14.45,3.55,6.9,10.45,3.15,0.7,0.2,2.2,2.4,11.1,5.3,5.5,3.55,1.3,0.3
16011,BARRODA01,1999,Dana,Barros,BOS,N,72,15.82,7.18,0.18,1.19,1.38,1.85,0.43,0.06,0.92,1.11,6.04,2.72,1.06,0.92,2.0,0.82
16012,BARRYBR01,1999,Brent,Barry,SEA,N,80,34.08,11.81,0.62,4.03,4.65,3.64,1.29,0.39,1.78,2.85,8.84,4.09,1.96,1.59,4.99,2.05
16013,BARRYDR01,1999,Drew,Barry,ATL,N,8,9.25,2.38,0.0,0.5,0.5,2.0,0.0,0.0,0.88,1.12,1.88,0.75,0.38,0.38,1.12,0.5
16014,BARRYDR01,1999,Drew,Barry,GSW,N,8,10.62,2.75,0.0,1.0,1.0,2.12,0.25,0.0,0.75,1.75,2.25,1.12,0.25,0.12,1.12,0.38
16015,BARRYDR01,1999,Drew,Barry,TOT,N,16,9.94,2.56,0.0,0.75,0.75,2.06,0.12,0.0,0.81,1.44,2.06,0.94,0.31,0.25,1.12,0.44
16016,BARRYJO01,1999,Jon,Barry,SAC,N,62,20.66,7.98,0.61,1.95,2.56,2.42,1.21,0.11,1.37,1.68,5.58,2.6,1.87,1.73,2.48,1.06
16017,BATTITO01,1999,Tony,Battie,BOS,N,82,18.35,6.6,1.85,3.15,5.0,0.77,0.57,0.85,0.82,3.04,5.6,2.67,1.84,1.24,0.1,0.01
16018,BENDEJO01,1999,Jonathan,Bender,IND,N,24,5.42,2.67,0.17,0.71,0.88,0.12,0.04,0.21,0.29,0.75,2.92,0.96,1.0,0.67,0.5,0.08
16019,BENJABE01,1999,Benoit,Benjamin,CLE,N,3,2.67,0.67,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0
16020,BENJACO01,1999,Corey,Benjamin,CHI,N,48,17.96,7.71,0.44,1.4,1.83,1.12,0.65,0.46,1.54,2.54,7.29,3.02,1.71,1.02,1.85,0.65
16021,BENNEMA01,1999,Mario,Bennett,LAC,N,1,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
16022,BESTTR01,1999,Travis,Best,IND,N,82,20.62,8.94,0.2,1.54,1.73,3.32,0.93,0.06,1.3,2.49,6.84,3.3,2.32,1.9,1.13,0.43
16023,BIBBYMI01,1999,Mike,Bibby,VAN,N,82,38.48,14.51,0.89,2.84,3.73,8.11,1.61,0.18,3.01,2.09,12.57,5.6,3.05,2.38,2.59,0.94
16024,BILLUCH01,1999,Chauncey,Billups,DEN,N,13,23.46,8.62,0.62,2.0,2.62,3.0,0.77,0.15,1.85,2.08,7.77,2.62,3.38,2.85,3.15,0.54
16025,BLAYLMO01,1999,Mookie,Blaylock,GSW,N,73,33.68,11.26,0.75,2.95,3.7,6.7,2.0,0.3,1.96,1.67,11.47,4.48,1.3,0.92,4.12,1.38
16026,BLOUNCO01,1999,Corie,Blount,PHO,N,38,11.74,2.82,1.37,1.61,2.97,0.26,0.39,0.18,0.74,2.05,2.34,1.16,0.87,0.5,0.05,0.0
16027,BOGUEMU01,1999,Muggsy,Bogues,TOR,N,80,21.64,5.12,0.31,1.38,1.69,3.74,0.81,0.05,0.74,1.49,4.47,1.96,1.09,0.99,0.64,0.21
16028,BOHANET01,1999,Etdrick,Bohannon,NYK,N,2,2.5,1.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,1.5,0.0,0.0
16029,BOHANET01,1999,Etdrick,Bohannon,LAC,N,11,10.27,2.36,1.09,1.64,2.73,0.45,0.18,0.55,0.73,2.18,1.18,0.64,1.82,1.09,0.0,0.0
16030,BOHANET01,1999,Etdrick,Bohannon,TOT,N,13,9.08,2.23,1.0,1.38,2.38,0.38,0.15,0.46,0.77,1.92,1.0,0.54,1.85,1.15,0.0,0.0
16031,BOOTHCA01,1999,Calvin,Booth,WAS,N,11,13.0,3.82,1.36,1.55,2.91,0.64,0.27,1.27,0.55,2.09,4.18,1.45,1.27,0.91,0.0,0.0
16032,BORRELA01,1999,Lazaro,Borrell,SEA,N,17,9.82,3.65,0.82,1.53,2.35,0.59,0.35,0.18,0.35,0.53,3.71,1.65,0.65,0.35,0.18,0.0
16033,BOWDLCA01,1999,Cal,Bowdler,ATL,N,46,9.2,2.65,0.48,1.37,1.85,0.3,0.3,0.2,0.46,1.0,2.5,1.07,0.83,0.52,0.02,0.0
16034,BOWENBR01,1999,Bruce,Bowen,PHI,N,42,7.4,1.4,0.33,0.52,0.86,0.38,0.21,0.12,0.12,0.88,1.74,0.62,0.29,0.14,0.05,0.02
16035,BOWENBR01,1999,Bruce,Bowen,MIA,N,27,21.0,5.07,0.48,1.74,2.22,0.67,0.52,0.37,0.52,3.0,4.48,1.7,1.15,0.7,2.07,0.96
16036,BOWENBR01,1999,Bruce,Bowen,TOT,N,69,12.72,2.84,0.39,1.0,1.39,0.49,0.33,0.22,0.28,1.71,2.81,1.04,0.62,0.36,0.84,0.39
16037,BOWENRY01,1999,Ryan,Bowen,DEN,N,52,11.33,2.52,1.44,0.75,2.19,0.38,0.75,0.25,0.27,1.83,2.25,0.88,1.02,0.73,0.17,0.02
16038,BOWMAIR01,1999,Ira,Bowman,PHI,N,11,1.82,0.45,0.0,0.18,0.18,0.09,0.09,0.0,0.09,0.0,0.18,0.18,0.18,0.09,0.0,0.0
16039,BOYKIEA01,1999,Earl,Boykins,ORL,N,1,8.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
16040,BOYKIEA01,1999,Earl,Boykins,CLE,N,25,10.12,5.28,0.44,0.56,1.0,1.8,0.48,0.04,0.68,0.92,4.48,2.12,0.92,0.72,0.8,0.32
16041,BOYKIEA01,1999,Earl,Boykins,TOT,N,26,10.04,5.31,0.46,0.54,1.0,1.85,0.46,0.04,0.65,0.88,4.46,2.15,0.88,0.69,0.77,0.31
16042,BRADLSH01,1999,Shawn,Bradley,DAL,N,77,24.69,8.4,2.08,4.38,6.45,0.78,0.92,2.47,0.96,3.38,7.21,3.45,1.94,1.48,0.06,0.01
16043,BRAMLAJ01,1999,A.j.,Bramlett,CLE,N,8,7.62,1.0,1.5,1.25,2.75,0.0,0.12,0.0,0.38,1.62,2.62,0.5,0.0,0.0,0.0,0.0
16044,BRANDEL01,1999,Elton,Brand,CHI,N,81,37.02,20.09,4.3,5.7,10.0,1.91,0.81,1.63,2.81,3.2,16.12,7.78,6.62,4.53,0.02,0.0
16045,BRANDTE01,1999,Terrell,Brandon,MIN,N,71,36.44,17.07,0.62,2.73,3.35,8.86,1.89,0.42,2.59,2.23,14.68,6.85,2.93,2.63,1.86,0.75
16046,BROWNCH01,1999,Chucky,Brown,SAS,N,30,20.07,6.33,0.37,2.2,2.57,1.37,0.27,0.33,0.93,1.77,5.87,2.73,1.03,0.83,0.1,0.03
16047,BROWNCH01,1999,Chucky,Brown,CHA,N,33,14.97,4.36,0.73,2.0,2.73,0.76,0.36,0.24,0.52,1.85,4.61,2.0,0.64,0.33,0.21,0.03
16048,BROWNCH01,1999,Chucky,Brown,TOT,N,63,17.4,5.3,0.56,2.1,2.65,1.05,0.32,0.29,0.71,1.81,5.21,2.35,0.83,0.57,0.16,0.03
16049,BROWNDE01,1999,Dee,Brown,TOR,N,38,17.71,6.95,0.24,1.18,1.42,2.26,0.63,0.13,1.03,1.63,6.79,2.45,0.42,0.29,4.92,1.76
16050,BROWNMA01,1999,Marcus,Brown,DET,N,6,7.5,1.67,0.5,0.67,1.17,0.5,0.0,0.0,0.5,1.33,2.33,0.67,0.33,0.33,1.17,0.0
16051,BROWNPJ01,1999,P.j.,Brown,MIA,N,80,28.78,9.55,2.7,4.8,7.5,1.81,0.81,0.76,1.25,3.3,8.39,4.03,1.99,1.5,0.01,0.0
16052,BROWNRA01,1999,Randy,Brown,CHI,N,59,27.54,6.42,0.39,2.05,2.44,3.42,1.03,0.25,1.78,2.03,7.37,2.66,1.42,1.05,0.1,0.05
16053,BRUNSRI01,1999,Rick,Brunson,NYK,N,37,7.81,1.92,0.08,0.65,0.73,1.32,0.24,0.03,0.84,0.95,1.89,0.78,0.49,0.3,0.35,0.05
16054,BRYANKO01,1999,Kobe,Bryant,LAL,N,66,38.24,22.5,1.64,4.67,6.3,4.89,1.61,0.94,2.76,3.33,17.92,8.39,6.11,5.02,2.18,0.7
16055,BRYANMA01,1999,Mark,Bryant,CLE,N,75,22.83,5.65,1.68,3.01,4.69,0.81,0.41,0.41,1.16,3.33,4.61,2.32,1.25,1.01,0.0,0.0
16056,BUCKNGR01,1999,Greg,Buckner,DAL,N,48,19.23,5.73,1.17,2.46,3.62,1.15,0.79,0.42,0.75,3.08,4.85,2.31,1.31,0.9,0.54,0.21
16057,BUECHJU01,1999,Jud,Buechler,DET,N,58,11.33,2.24,0.52,1.05,1.57,0.57,0.43,0.28,0.22,0.86,2.69,0.95,0.12,0.03,1.43,0.31
16058,BUFORRO01,1999,Rodney,Buford,MIA,N,34,11.35,4.32,0.29,1.12,1.41,0.62,0.29,0.24,0.26,1.29,4.44,1.82,0.65,0.47,0.85,0.21
16059,BULLAMA01,1999,Matt,Bullard,HOU,N,56,18.29,6.82,0.23,2.23,2.46,1.12,0.34,0.23,0.64,1.52,6.07,2.48,0.54,0.45,3.16,1.41
16060,BURRESC01,1999,Scott,Burrell,NJN,N,74,18.05,6.09,0.88,2.58,3.46,0.97,0.91,0.59,0.51,2.34,5.66,2.23,0.68,0.53,3.14,1.11
16061,CAFFEJA01,1999,Jason,Caffey,GSW,N,71,30.41,12.0,2.66,4.13,6.79,1.68,0.87,0.28,2.39,3.79,9.51,4.55,4.86,2.9,0.03,0.0
16062,CAGEMI01,1999,Michael,Cage,NJN,N,20,12.1,1.35,1.65,2.4,4.05,0.45,0.4,0.4,0.2,1.5,1.2,0.6,0.15,0.15,0.0,0.0
16063,CAMBYMA01,1999,Marcus,Camby,NYK,N,59,26.24,10.19,2.95,4.86,7.81,0.83,0.73,1.97,1.22,3.46,7.98,3.83,3.75,2.51,0.03,0.02
16064,CAMPBEL01,1999,Elden,Campbell,CHA,N,78,32.54,12.65,2.15,5.41,7.56,1.65,0.72,1.92,1.63,3.45,10.63,4.74,4.59,3.17,0.08,0.0
16065,CARRAN01,1999,Antoine,Carr,VAN,N,21,10.52,3.19,0.38,1.14,1.52,0.33,0.14,0.29,0.43,2.0,3.05,1.33,0.67,0.52,0.0,0.0
16066,CARRCH01,1999,Chris,Carr,GSW,N,7,10.57,5.57,0.71,1.14,1.86,0.43,0.0,0.14,0.71,1.71,4.71,1.57,2.71,2.29,1.14,0.14
16067,CARRCH01,1999,Chris,Carr,CHI,N,50,21.84,9.84,0.72,2.48,3.2,1.62,0.6,0.28,2.24,2.02,9.26,3.7,2.12,1.82,1.86,0.62
16068,CARRCH01,1999,Chris,Carr,TOT,N,57,20.46,9.32,0.72,2.32,3.04,1.47,0.53,0.26,2.05,1.98,8.7,3.44,2.19,1.88,1.77,0.56
16069,CARTEAN01,1999,Anthony,Carter,MIA,N,79,23.53,6.3,0.61,1.91,2.52,4.78,1.18,0.06,2.19,2.11,6.44,2.54,1.57,1.18,0.29,0.04
16070,CARTEVI01,1999,Vince,Carter,TOR,N,82,38.12,25.7,1.83,3.98,5.8,3.93,1.34,1.12,2.17,3.21,20.68,9.61,6.72,5.32,2.88,1.16
16071,CASSESA01,1999,Sam,Cassell,MIL,N,81,35.79,18.59,0.85,2.86,3.72,9.0,1.26,0.1,3.3,3.15,14.44,6.73,5.49,4.81,1.11,0.32
16072,CATOKE01,1999,Kelvin,Cato,HOU,N,65,24.32,8.72,1.57,4.42,5.98,0.4,0.51,1.91,1.09,2.69,6.18,3.32,3.2,2.08,0.06,0.0
16073,CAUSWDU01,1999,Duane,Causwell,MIA,N,25,7.4,2.64,0.44,1.44,1.88,0.08,0.08,0.64,0.4,1.68,1.48,0.8,1.52,1.04,0.0,0.0
16074,CEBALCE01,1999,Cedric,Ceballos,DAL,N,69,29.91,16.62,2.49,4.2,6.7,1.3,0.81,0.35,1.81,2.39,14.52,6.48,3.59,3.03,1.94,0.64
16075,CELESJO01,1999,John,Celestand,LAL,N,16,11.56,2.31,0.06,0.62,0.69,1.25,0.44,0.0,1.0,1.38,2.81,0.94,0.38,0.31,0.56,0.12
16076,CHAPMRE01,1999,Rex,Chapman,PHO,N,53,18.06,6.57,0.19,1.32,1.51,1.17,0.42,0.02,0.72,1.32,6.04,2.34,1.47,1.11,2.32,0.77
16077,CHEANCA01,1999,Calbert,Cheaney,BOS,N,67,19.54,3.99,0.34,1.72,2.06,1.19,0.66,0.21,0.69,2.36,4.07,1.79,0.31,0.13,0.81,0.27
16078,CHILCPE01,1999,Pete,Chilcutt,CLE,N,6,5.0,0.0,0.67,0.83,1.5,0.17,0.0,0.0,0.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0
16079,CHILCPE01,1999,Pete,Chilcutt,UTA,N,26,8.62,1.81,0.58,1.08,1.65,0.38,0.19,0.15,0.35,1.19,2.38,0.85,0.08,0.08,0.38,0.04
16080,CHILCPE01,1999,Pete,Chilcutt,LAC,N,24,14.46,3.04,1.12,2.17,3.29,0.67,0.42,0.25,0.46,1.62,2.62,1.29,0.25,0.25,0.67,0.21
16081,CHILCPE01,1999,Pete,Chilcutt,TOT,N,56,10.73,2.14,0.82,1.52,2.34,0.48,0.27,0.18,0.36,1.3,2.27,0.95,0.14,0.14,0.46,0.11
16082,CHILDCH01,1999,Chris,Childs,NYK,N,71,23.59,5.3,0.24,1.83,2.07,4.01,0.51,0.06,1.48,3.38,5.03,2.06,0.83,0.66,1.46,0.52
16083,CHRISDO01,1999,Doug,Christie,TOR,N,73,31.01,12.37,0.86,3.04,3.9,4.4,1.4,0.59,1.97,2.29,10.47,4.26,2.96,2.49,3.77,1.36
16084,CLARKKE01,1999,Keon,Clark,DEN,N,81,22.84,8.57,2.0,4.23,6.23,0.88,0.56,1.41,1.54,2.85,6.52,3.53,2.17,1.49,0.1,0.01
16085,CLOSSKE01,1999,Keith,Closs,LAC,N,57,14.39,4.18,1.14,2.0,3.14,0.44,0.23,1.28,0.6,1.4,3.46,1.68,1.37,0.81,0.05,0.0
16086,COLEMDE01,1999,Derrick,Coleman,CHA,N,74,31.72,16.74,1.68,6.86,8.54,2.36,0.46,1.76,2.34,2.64,13.23,6.03,5.09,4.0,1.91,0.69
16087,COLESBI01,1999,Bimbo,Coles,ATL,N,80,24.05,8.06,0.38,1.78,2.15,3.62,0.72,0.14,1.29,2.22,7.59,3.45,1.3,1.06,0.49,0.1
16088,CONLOMA01,1999,Marty,Conlon,LAC,N,3,3.0,0.67,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0
16089,CORBITY01,1999,Tyrone,Corbin,SAC,N,54,17.43,4.06,0.74,2.31,3.06,1.11,0.67,0.09,0.54,1.83,4.57,1.63,0.72,0.61,0.81,0.19
16090,CRAWFCH01,1999,Chris,Crawford,ATL,N,55,12.15,4.58,0.93,0.87,1.8,0.6,0.31,0.29,0.67,1.51,4.16,1.65,1.47,1.15,0.49,0.13
16091,CROSHAU01,1999,Austin,Croshere,IND,N,81,23.27,10.31,1.67,4.7,6.37,1.1,0.54,0.74,1.49,2.51,8.06,3.56,2.85,2.42,2.15,0.78
16092,CROTTJO01,1999,John,Crotty,DET,N,69,13.58,4.71,0.25,0.84,1.09,1.86,0.39,0.07,0.78,1.51,3.64,1.54,1.35,1.16,1.16,0.48
16093,CUMMITE01,1999,Terry,Cummings,GSW,N,22,18.09,8.36,2.05,2.82,4.86,0.95,0.59,0.36,1.23,3.36,8.05,3.45,1.77,1.45,0.0,0.0
16094,CUMMIVO01,1999,Vonteego,Cummings,GSW,N,75,23.91,9.41,0.76,1.69,2.45,3.29,1.21,0.17,1.76,2.32,8.73,3.53,2.25,1.69,2.01,0.65
16095,CURLEBI01,1999,Bill,Curley,HOU,N,4,12.5,3.0,1.0,1.0,2.0,0.0,0.5,0.0,1.0,2.5,2.75,1.5,0.0,0.0,0.0,0.0
16096,CURLEBI01,1999,Bill,Curley,GSW,N,24,10.79,2.67,0.58,1.17,1.75,0.58,0.46,0.17,0.71,2.12,2.38,0.96,1.04,0.75,0.04,0.0
16097,CURLEBI01,1999,Bill,Curley,TOT,N,28,11.04,2.71,0.64,1.14,1.79,0.5,0.46,0.14,0.75,2.18,2.43,1.04,0.89,0.64,0.04,0.0
16098,CURRYDE01,1999,Dell,Curry,TOR,N,67,16.34,7.57,0.16,1.33,1.49,1.33,0.48,0.13,0.6,0.99,6.78,2.9,0.48,0.36,3.61,1.42
16099,CURRYMI01,1999,Michael,Curry,DET,N,82,19.65,6.17,0.26,1.01,1.27,1.06,0.4,0.06,0.89,2.55,4.62,2.22,2.05,1.72,0.06,0.01
16100,DAMPIER01,1999,Erick,Dampier,GSW,N,21,23.57,7.95,2.29,4.1,6.38,0.9,0.38,0.71,1.38,3.57,8.24,3.33,2.43,1.29,0.0,0.0
16101,DANIEAN01,1999,Antonio,Daniels,SAS,N,68,17.57,6.18,0.24,1.03,1.26,2.6,0.81,0.07,0.85,1.07,5.06,2.4,1.49,1.06,0.97,0.32
16102,DAVIDKO01,1999,Kornel,David,CLE,N,6,5.17,1.83,0.67,0.67,1.33,0.17,0.67,0.17,0.33,1.17,1.5,0.67,0.67,0.5,0.5,0.0
16103,DAVIDKO01,1999,Kornel,David,CHI,N,26,17.04,6.46,0.85,1.96,2.81,0.62,0.5,0.08,1.19,1.88,5.69,2.42,2.0,1.62,0.12,0.0
16104,DAVIDKO01,1999,Kornel,David,TOT,N,32,14.81,5.59,0.81,1.72,2.53,0.53,0.53,0.09,1.03,1.75,4.91,2.09,1.75,1.41,0.19,0.0
16105,DAVISAN01,1999,Antonio,Davis,TOR,N,79,31.38,11.52,2.97,5.84,8.81,1.33,0.48,1.27,1.53,3.38,9.01,3.96,4.7,3.59,0.0,0.0
16106,DAVISBA01,1999,Baron,Davis,CHA,N,82,18.57,5.93,0.59,1.43,2.01,3.77,1.18,0.23,1.71,2.45,5.28,2.22,1.87,1.18,1.35,0.3
