,ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm,count,gp_cumsum,avg_gp,minutes_cumsum,avg_minutes,pts_cumsum,avg_pts,oreb_cumsum,avg_oreb,dreb_cumsum,avg_dreb,reb_cumsum,avg_reb,asts_cumsum,avg_asts,stl_cumsum,avg_stl,blk_cumsum,avg_blk,turnover_cumsum,avg_turnover,pf_cumsum,avg_pf,fga_cumsum,avg_fga,fgm_cumsum,avg_fgm,fta_cumsum,avg_fta,ftm_cumsum,avg_ftm,tpa_cumsum,avg_tpa,tpm_cumsum,avg_tpm
16588,CURLEBI01,2000,Bill,Curley,TOT,N,20,9.6,3.15,1.05,0.8,1.85,0.15,0.35,0.45,0.8,2.25,2.35,1.25,0.95,0.6,0.1,0.05,6,122,20.333333333333332,67.83,11.305,16.85,2.8083333333333336,4.84,0.8066666666666666,6.55,1.0916666666666666,11.4,1.9000000000000001,1.99,0.33166666666666667,2.5300000000000002,0.4216666666666667,1.1099999999999999,0.18499999999999997,3.8200000000000003,0.6366666666666667,13.97,2.3283333333333336,14.97,2.495,7.029999999999999,1.1716666666666666,3.7800000000000002,0.63,2.71,0.45166666666666666,0.41000000000000003,0.06833333333333334,0.08,0.013333333333333334
16587,CURLEBI01,2000,Bill,Curley,GSW,N,15,11.8,4.0,1.4,1.07,2.47,0.2,0.4,0.53,0.93,2.73,2.87,1.6,1.0,0.73,0.07,0.07,7,137,19.571428571428573,79.63,11.375714285714285,20.85,2.9785714285714286,6.24,0.8914285714285715,7.62,1.0885714285714285,13.870000000000001,1.9814285714285715,2.19,0.31285714285714283,2.93,0.4185714285714286,1.6400000000000001,0.2342857142857143,4.75,0.6785714285714286,16.7,2.3857142857142857,17.84,2.5485714285714285,8.629999999999999,1.2328571428571427,4.78,0.6828571428571429,3.44,0.49142857142857144,0.48000000000000004,0.06857142857142857,0.15000000000000002,0.021428571428571432
16586,CURLEBI01,2000,Bill,Curley,DAL,N,5,3.0,0.6,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.8,0.8,0.2,0.8,0.2,0.2,0.0,8,142,17.75,82.63,10.32875,21.45,2.68125,6.24,0.78,7.62,0.9525,13.870000000000001,1.7337500000000001,2.19,0.27375,3.13,0.39125,1.84,0.23,5.15,0.64375,17.5,2.1875,18.64,2.33,8.83,1.10375,5.58,0.6975,3.64,0.455,0.68,0.085,0.15000000000000002,0.018750000000000003
16585,CUMMIVO01,2000,Vonteego,Cummings,GSW,N,66,22.65,7.32,0.71,1.36,2.08,3.44,1.02,0.21,1.38,2.42,7.83,2.7,1.76,1.2,2.17,0.73,2,141,70.5,46.56,23.28,16.73,8.365,1.47,0.735,3.05,1.525,4.53,2.265,6.73,3.365,2.23,1.115,0.38,0.19,3.1399999999999997,1.5699999999999998,4.74,2.37,16.560000000000002,8.280000000000001,6.23,3.115,4.01,2.005,2.8899999999999997,1.4449999999999998,4.18,2.09,1.38,0.69
16584,CROTTJO01,2000,John,Crotty,UTA,N,31,8.52,2.1,0.42,0.48,0.9,1.1,0.19,0.0,0.61,1.03,2.1,0.71,0.61,0.55,0.23,0.13,8,286,35.75,96.65,12.08125,34.31,4.28875,2.1,0.2625,5.76,0.72,7.86,0.9825,15.68,1.96,3.18,0.3975,0.21000000000000002,0.026250000000000002,7.37,0.92125,9.03,1.12875,26.47,3.30875,11.08,1.385,10.65,1.33125,9.39,1.17375,6.7700000000000005,0.8462500000000001,2.79,0.34875
16583,CROSHAU01,2000,Austin,Croshere,IND,N,81,23.14,10.15,1.52,3.26,4.78,1.14,0.44,0.62,1.68,2.22,8.65,3.41,2.85,2.47,2.56,0.86,4,215,53.75,64.98,16.245,26.79,6.6975,4.16,1.04,10.379999999999999,2.5949999999999998,14.55,3.6375,2.92,0.73,1.59,0.3975,1.85,0.4625,4.52,1.13,7.15,1.7875,22.8,5.7,9.39,2.3475,7.09,1.7725,5.9399999999999995,1.4849999999999999,6.28,1.57,2.09,0.5225
16597,DAVISBA01,2000,Baron,Davis,CHA,N,82,38.93,13.79,1.57,3.4,4.98,7.29,2.07,0.44,2.76,3.26,11.67,4.99,4.11,2.78,3.34,1.04,2,164,82.0,57.5,28.75,19.72,9.86,2.16,1.08,4.83,2.415,6.99,3.495,11.06,5.53,3.25,1.625,0.67,0.335,4.47,2.235,5.71,2.855,16.95,8.475,7.210000000000001,3.6050000000000004,5.98,2.99,3.96,1.98,4.6899999999999995,2.3449999999999998,1.34,0.67
16548,BUFORRO01,2000,Rodney,Buford,PHI,N,47,12.19,5.28,0.34,1.23,1.57,0.36,0.36,0.13,0.62,1.45,5.13,2.21,0.62,0.51,0.81,0.34,2,81,40.5,23.54,11.77,9.600000000000001,4.800000000000001,0.63,0.315,2.35,1.175,2.98,1.49,0.98,0.49,0.6499999999999999,0.32499999999999996,0.37,0.185,0.88,0.44,2.74,1.37,9.57,4.785,4.03,2.015,1.27,0.635,0.98,0.49,1.6600000000000001,0.8300000000000001,0.55,0.275
16547,BUECHJU01,2000,Jud,Buechler,DET,N,57,12.93,3.39,0.35,1.3,1.65,0.68,0.37,0.18,0.44,1.46,2.88,1.33,0.21,0.16,1.35,0.56,6,389,64.83333333333333,72.85000000000001,12.141666666666667,19.38,3.23,2.9699999999999998,0.49499999999999994,7.11,1.185,10.08,1.68,4.6,0.7666666666666666,2.6,0.43333333333333335,1.28,0.21333333333333335,2.25,0.375,6.23,1.0383333333333333,18.099999999999998,3.016666666666666,7.7,1.2833333333333334,1.25,0.20833333333333334,0.75,0.125,8.55,1.425,3.21,0.535
16546,BUCKNGR01,2000,Greg,Buckner,DAL,N,37,22.16,6.19,1.62,2.62,4.24,1.32,0.89,0.24,0.73,3.19,5.19,2.27,2.19,1.59,0.19,0.05,2,85,42.5,41.39,20.695,11.920000000000002,5.960000000000001,2.79,1.395,5.08,2.54,7.86,3.93,2.4699999999999998,1.2349999999999999,1.6800000000000002,0.8400000000000001,0.6599999999999999,0.32999999999999996,1.48,0.74,6.27,3.135,10.04,5.02,4.58,2.29,3.5,1.75,2.49,1.245,0.73,0.365,0.26,0.13
16511,BENDEJO01,2000,Jonathan,Bender,IND,N,59,9.73,3.27,0.24,1.02,1.25,0.54,0.12,0.47,0.71,1.24,3.15,1.12,1.15,0.85,0.69,0.19,2,83,41.5,15.15,7.575,5.9399999999999995,2.9699999999999998,0.41000000000000003,0.20500000000000002,1.73,0.865,2.13,1.065,0.66,0.33,0.16,0.08,0.6799999999999999,0.33999999999999997,1.0,0.5,1.99,0.995,6.07,3.035,2.08,1.04,2.15,1.075,1.52,0.76,1.19,0.595,0.27,0.135
16510,BELLRA01,2000,Raja,Bell,PHI,N,5,6.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.2,1.4,0.4,0.0,0.0,0.6,0.2,1,5,5.0,6.0,6.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.4,0.2,0.2,1.4,1.4,0.4,0.4,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.2
16509,BATTITO01,2000,Tony,Battie,BOS,N,40,21.12,6.5,1.82,4.0,5.82,0.4,0.68,1.5,0.92,3.15,5.03,2.7,1.72,1.1,0.08,0.0,4,237,59.25,85.06,21.265,28.169999999999998,7.0424999999999995,7.71,1.9275,14.51,3.6275,22.22,5.555,3.15,0.7875,2.66,0.665,4.83,1.2075,4.15,1.0375,12.43,3.1075,24.37,6.0925,11.91,2.9775,6.38,1.595,4.28,1.07,0.46,0.115,0.060000000000000005,0.015000000000000001
16508,BARRYJO01,2000,Jon,Barry,SAC,N,62,16.29,5.1,0.26,1.26,1.52,2.1,0.45,0.1,0.85,1.06,4.11,1.66,1.18,1.03,2.13,0.74,6,342,57.0,88.81,14.801666666666668,29.189999999999998,4.864999999999999,2.31,0.385,7.390000000000001,1.2316666666666667,9.71,1.6183333333333334,11.39,1.8983333333333334,4.82,0.8033333333333333,0.6,0.09999999999999999,5.4,0.9,6.55,1.0916666666666666,21.98,3.6633333333333336,9.47,1.5783333333333334,6.92,1.1533333333333333,6.06,1.01,11.2,1.8666666666666665,4.21,0.7016666666666667
16507,BARRYBR01,2000,Brent,Barry,SEA,N,67,26.54,8.79,0.49,2.66,3.15,3.36,1.19,0.21,1.28,1.88,5.99,2.96,1.54,1.25,3.42,1.63,8,438,54.75,210.65,26.33125,78.04,9.755,4.43,0.55375,19.35,2.41875,23.77,2.97125,22.76,2.845,8.82,1.1025,2.7,0.3375,12.46,1.5575,17.29,2.16125,61.629999999999995,7.703749999999999,26.72,3.34,15.54,1.9425,12.85,1.60625,30.45,3.80625,11.76,1.47
16506,BARRODA01,2000,Dana,Barros,DET,N,60,17.98,7.97,0.1,1.47,1.57,1.83,0.5,0.03,1.0,1.05,6.87,3.05,1.33,1.13,1.75,0.73,6,366,61.0,136.6,22.766666666666666,59.71,9.951666666666666,1.42,0.23666666666666666,9.93,1.655,11.36,1.8933333333333333,18.62,3.1033333333333335,4.8100000000000005,0.8016666666666667,0.56,0.09333333333333334,8.14,1.3566666666666667,7.86,1.31,48.54,8.09,21.96,3.66,9.280000000000001,1.5466666666666669,8.01,1.335,19.009999999999998,3.168333333333333,7.75,1.2916666666666667
16504,BAKERVI01,2000,Vin,Baker,SEA,N,76,28.01,12.2,2.36,3.3,5.66,1.18,0.5,0.96,2.08,3.47,10.82,4.57,4.22,3.05,0.21,0.01,6,431,71.83333333333333,215.13,35.855,103.83,17.305,17.88,2.98,29.8,4.966666666666667,47.69,7.948333333333333,11.84,1.9733333333333334,5.01,0.835,6.39,1.065,14.91,2.485,20.93,3.4883333333333333,85.63,14.271666666666667,41.22,6.87,33.08,5.513333333333333,21.02,3.5033333333333334,1.77,0.295,0.36,0.06
16503,BAGARDA01,2000,Dalibor,Bagaric,CHI,N,35,7.4,1.34,0.63,0.97,1.6,0.29,0.26,0.46,0.6,1.26,1.86,0.49,0.8,0.37,0.03,0.0,1,35,35.0,7.4,7.4,1.34,1.34,0.63,0.63,0.97,0.97,1.6,1.6,0.29,0.29,0.26,0.26,0.46,0.46,0.6,0.6,1.26,1.26,1.86,1.86,0.49,0.49,0.8,0.8,0.37,0.37,0.03,0.03,0.0,0.0
16502,AVERYWI01,2000,William,Avery,MIN,N,55,8.42,2.8,0.09,0.44,0.53,1.36,0.24,0.07,0.82,0.87,2.62,1.0,0.65,0.51,1.07,0.29,2,114,57.0,16.619999999999997,8.309999999999999,5.41,2.705,0.23,0.115,0.98,0.49,1.21,0.605,2.85,1.425,0.48,0.24,0.1,0.05,1.5299999999999998,0.7649999999999999,1.8900000000000001,0.9450000000000001,5.6899999999999995,2.8449999999999998,1.95,0.975,1.26,0.63,0.9199999999999999,0.45999999999999996,2.14,1.07,0.6,0.3
16501,AUSTIIS01,2000,Isaac,Austin,VAN,N,52,16.25,4.35,0.96,3.31,4.27,1.12,0.38,0.44,1.04,1.81,5.19,1.85,0.77,0.54,0.46,0.12,7,398,56.857142857142854,174.6,24.942857142857143,71.9,10.271428571428572,13.31,1.9014285714285715,28.61,4.087142857142857,41.94,5.991428571428571,12.71,1.8157142857142858,4.4799999999999995,0.6399999999999999,4.53,0.6471428571428571,15.45,2.207142857142857,18.24,2.6057142857142854,62.629999999999995,8.947142857142856,28.08,4.011428571428572,23.27,3.3242857142857143,15.58,2.2257142857142855,1.06,0.15142857142857144,0.18,0.025714285714285714
16500,AUGMOST01,2000,Stacey,Augmon,POR,N,66,17.91,4.71,0.91,1.5,2.41,1.48,0.73,0.32,0.73,1.59,4.03,1.92,1.32,0.86,0.06,0.0,8,441,55.125,144.54,18.0675,44.71,5.58875,8.14,1.0175,13.06,1.6325,21.21,2.65125,9.31,1.16375,6.56,0.82,2.7,0.3375,8.52,1.065,13.27,1.65875,36.54,4.5675,16.97,2.12125,15.22,1.9025,10.719999999999999,1.3399999999999999,0.28,0.035,0.02,0.0025
16499,ATKINCH01,2000,Chucky,Atkins,DET,N,81,29.17,11.99,0.35,1.79,2.14,4.07,0.83,0.06,1.84,2.27,11.75,4.69,1.6,1.11,4.19,1.49,2,163,81.5,49.0,24.5,21.53,10.765,0.59,0.295,3.08,1.54,3.68,1.84,7.800000000000001,3.9000000000000004,1.46,0.73,0.1,0.05,3.5700000000000003,1.7850000000000001,3.94,1.97,20.79,10.395,8.52,4.26,3.22,1.61,2.29,1.145,6.180000000000001,3.0900000000000003,2.19,1.095
16498,ARTESRO01,2000,Ron,Artest,CHI,N,76,31.09,11.93,0.78,3.09,3.87,3.0,2.0,0.59,2.09,3.34,10.72,4.3,3.68,2.76,1.95,0.57,2,148,74.0,62.17,31.085,23.96,11.98,1.6400000000000001,0.8200000000000001,6.51,3.255,8.15,4.075,5.8100000000000005,2.9050000000000002,3.65,1.825,1.13,0.565,4.4,2.2,5.55,2.775,21.259999999999998,10.629999999999999,8.59,4.295,7.5600000000000005,3.7800000000000002,5.369999999999999,2.6849999999999996,4.6,2.3,1.4,0.7
16497,ARMSTDA01,2000,Darrell,Armstrong,ORL,N,75,36.89,15.85,1.25,3.32,4.57,6.99,1.8,0.17,2.67,2.07,13.36,5.51,3.32,2.93,5.37,1.91,6,335,55.833333333333336,142.49,23.748333333333335,64.44,10.74,4.970000000000001,0.8283333333333335,11.08,1.8466666666666667,16.05,2.6750000000000003,27.71,4.618333333333333,8.6,1.4333333333333333,0.5900000000000001,0.09833333333333334,13.120000000000001,2.186666666666667,9.55,1.5916666666666668,52.98,8.83,22.46,3.7433333333333336,14.34,2.39,12.760000000000002,2.126666666666667,19.1,3.1833333333333336,6.76,1.1266666666666667
16512,BENJACO01,2000,Corey,Benjamin,CHI,N,65,13.18,4.72,0.58,0.95,1.54,1.06,0.43,0.25,0.97,1.97,4.65,1.77,1.28,0.86,1.25,0.32,3,144,48.0,41.46,13.82,16.240000000000002,5.413333333333334,1.5,0.5,3.16,1.0533333333333335,4.66,1.5533333333333335,2.5,0.8333333333333334,1.43,0.4766666666666666,0.97,0.3233333333333333,3.1900000000000004,1.0633333333333335,5.99,1.9966666666666668,15.71,5.236666666666667,6.21,2.07,4.28,1.4266666666666667,2.75,0.9166666666666666,3.55,1.1833333333333333,1.07,0.3566666666666667
16496,ANTHOGR01,2000,Greg,Anthony,POR,N,58,14.76,4.86,0.36,0.69,1.05,1.41,0.69,0.05,0.74,1.09,4.36,1.67,0.6,0.4,2.74,1.12,6,404,67.33333333333333,121.56,20.26,46.24,7.706666666666667,1.87,0.3116666666666667,8.79,1.4649999999999999,10.67,1.7783333333333333,21.67,3.611666666666667,7.1899999999999995,1.1983333333333333,0.48,0.08,8.32,1.3866666666666667,9.41,1.5683333333333334,37.92,6.32,15.45,2.5749999999999997,11.81,1.9683333333333335,8.69,1.4483333333333333,17.66,2.9433333333333334,6.640000000000001,1.1066666666666667
16494,ANDERNI01,2000,Nick,Anderson,SAC,N,21,8.05,1.81,0.14,1.05,1.19,0.62,0.48,0.19,0.33,0.62,2.71,0.67,0.0,0.0,1.86,0.48,6,338,56.333333333333336,169.72,28.286666666666665,69.66,11.61,6.31,1.0516666666666665,20.82,3.47,27.13,4.5216666666666665,12.83,2.138333333333333,7.86,1.31,2.24,0.37333333333333335,8.09,1.3483333333333334,9.77,1.6283333333333332,63.44,10.573333333333332,25.970000000000002,4.328333333333334,12.55,2.091666666666667,7.57,1.2616666666666667,28.96,4.826666666666667,10.13,1.6883333333333335
16493,ANDERKE02,2000,Kenny,Anderson,BOS,N,33,25.73,7.45,0.48,1.73,2.21,4.06,1.33,0.06,1.58,1.88,6.88,2.67,2.15,1.79,1.0,0.33,10,491,49.1,313.76,31.375999999999998,132.77,13.277000000000001,7.38,0.738,22.16,2.216,29.55,2.955,64.26,6.426,15.23,1.5230000000000001,1.06,0.10600000000000001,20.6,2.06,24.03,2.403,111.52,11.152,46.62,4.662,37.88,3.7880000000000003,29.79,2.979,27.15,2.715,9.71,0.9710000000000001
16492,ANDERDE01,2000,Derek,Anderson,SAS,N,82,34.87,15.48,0.91,3.51,4.43,3.67,1.46,0.17,2.01,2.29,12.11,5.04,4.9,4.17,3.09,1.23,4,250,62.5,122.85999999999999,30.714999999999996,54.79,13.6975,3.52,0.88,10.629999999999999,2.6574999999999998,14.16,3.54,14.37,3.5925,5.43,1.3575,0.65,0.1625,8.719999999999999,2.1799999999999997,8.6,2.15,42.69,10.6725,17.84,4.46,18.84,4.71,16.2,4.05,8.96,2.24,2.9,0.725
16491,AMAECJO01,2000,John,Amaechi,ORL,N,82,20.85,7.93,0.94,2.33,3.27,0.9,0.34,0.35,1.51,2.13,7.22,2.89,3.4,2.15,0.09,0.0,3,190,63.333333333333336,54.650000000000006,18.21666666666667,21.13,7.043333333333333,2.1799999999999997,0.7266666666666666,6.27,2.09,8.45,2.8166666666666664,2.41,0.8033333333333333,0.99,0.33,1.2,0.39999999999999997,4.46,1.4866666666666666,5.89,1.9633333333333332,18.47,6.156666666666666,7.75,2.5833333333333335,8.219999999999999,2.7399999999999998,5.62,1.8733333333333333,0.16999999999999998,0.056666666666666664,0.01,0.0033333333333333335
16490,ALSTORA01,2000,Rafer,Alston,MIL,N,37,7.78,2.08,0.11,0.73,0.84,1.84,0.35,0.0,0.54,0.73,2.27,0.81,0.35,0.24,0.81,0.22,2,64,32.0,21.15,10.575,4.300000000000001,2.1500000000000004,0.3,0.15,1.4,0.7,1.69,0.845,4.43,2.215,0.79,0.395,0.0,0.0,1.61,0.805,1.8,0.9,5.79,2.895,1.81,0.905,0.5,0.25,0.35,0.175,1.33,0.665,0.33,0.165
16489,ALLENRA02,2000,Ray,Allen,MIL,N,82,38.16,22.02,1.23,3.99,5.22,4.56,1.51,0.24,2.49,2.34,15.96,7.66,4.78,4.24,5.7,2.46,5,378,75.6,180.93,36.186,94.17999999999999,18.836,6.109999999999999,1.222,16.63,3.3259999999999996,22.75,4.55,18.77,3.754,6.16,1.232,0.88,0.176,12.18,2.436,12.6,2.52,73.75,14.75,33.18,6.636,21.34,4.268,18.73,3.746,22.93,4.586,9.1,1.8199999999999998
16488,ALEXACO02,2000,Courtney,Alexander,TOT,N,65,21.26,9.51,0.65,1.55,2.2,0.95,0.69,0.08,1.15,2.14,8.82,3.68,2.31,1.89,0.71,0.26,1,65,65.0,21.26,21.26,9.51,9.51,0.65,0.65,1.55,1.55,2.2,2.2,0.95,0.95,0.69,0.69,0.08,0.08,1.15,1.15,2.14,2.14,8.82,8.82,3.68,3.68,2.31,2.31,1.89,1.89,0.71,0.71,0.26,0.26
16487,ALEXACO02,2000,Courtney,Alexander,DAL,N,38,12.42,4.21,0.53,1.13,1.66,0.55,0.42,0.08,0.55,2.0,4.68,1.63,1.18,0.87,0.26,0.08,2,103,51.5,33.68,16.84,13.719999999999999,6.859999999999999,1.1800000000000002,0.5900000000000001,2.6799999999999997,1.3399999999999999,3.8600000000000003,1.9300000000000002,1.5,0.75,1.1099999999999999,0.5549999999999999,0.16,0.08,1.7,0.85,4.140000000000001,2.0700000000000003,13.5,6.75,5.3100000000000005,2.6550000000000002,3.49,1.745,2.76,1.38,0.97,0.485,0.34,0.17
16486,ALEXACO02,2000,Courtney,Alexander,WAS,N,27,33.7,16.96,0.81,2.15,2.96,1.52,1.07,0.07,2.0,2.33,14.63,6.56,3.89,3.33,1.33,0.52,3,130,43.333333333333336,67.38,22.459999999999997,30.68,10.226666666666667,1.9900000000000002,0.6633333333333334,4.83,1.61,6.82,2.2733333333333334,3.02,1.0066666666666666,2.1799999999999997,0.7266666666666666,0.23,0.07666666666666667,3.7,1.2333333333333334,6.470000000000001,2.1566666666666667,28.130000000000003,9.376666666666667,11.87,3.9566666666666666,7.38,2.46,6.09,2.03,2.3,0.7666666666666666,0.8600000000000001,0.2866666666666667
16485,ALEXACO01,2000,Cory,Alexander,ORL,N,24,9.25,2.17,0.0,1.04,1.04,1.5,0.67,0.0,1.04,1.21,2.33,0.75,0.75,0.5,0.67,0.17,8,349,43.625,139.53,17.44125,48.89,6.11125,1.8800000000000001,0.23500000000000001,12.9,1.6125,14.79,1.84875,23.41,2.92625,7.75,0.96875,1.02,0.1275,12.85,1.60625,13.13,1.64125,43.31,5.41375,17.18,2.1475,10.29,1.28625,7.98,0.9975,18.580000000000002,2.3225000000000002,6.56,0.82
16484,ABDURSH01,2000,Shareef,Abdur-rahim,VAN,N,81,40.01,20.53,2.16,6.91,9.07,3.09,1.11,0.95,2.85,2.94,15.8,7.46,6.56,5.47,0.79,0.15,5,375,75.0,190.79,38.158,104.83,20.966,12.57,2.5140000000000002,28.07,5.614,40.64,8.128,14.62,2.924,5.66,1.1320000000000001,5.03,1.006,15.55,3.1100000000000003,13.600000000000001,2.72,80.84,16.168,37.26,7.452,36.35,7.2700000000000005,29.25,5.85,3.64,0.728,1.0699999999999998,0.21399999999999997
16483,ABDULTA01,2000,Tariq,Abdul-wahad,DEN,N,29,14.48,3.83,0.48,1.55,2.03,0.76,0.48,0.45,1.17,1.86,3.83,1.48,1.24,0.72,0.34,0.14,6,259,43.166666666666664,132.26,22.043333333333333,52.07,8.678333333333333,7.63,1.2716666666666667,13.6,2.2666666666666666,21.24,3.5399999999999996,7.55,1.2583333333333333,4.609999999999999,0.7683333333333332,2.5900000000000003,0.4316666666666667,8.6,1.4333333333333333,12.700000000000001,2.1166666666666667,48.71,8.118333333333334,20.27,3.3783333333333334,15.379999999999999,2.563333333333333,11.02,1.8366666666666667,2.06,0.3433333333333333,0.49,0.08166666666666667
16482,ABDULMA01,2000,Mahmo,Abdul-rauf,VAN,N,41,11.85,6.49,0.12,0.49,0.61,1.85,0.22,0.02,0.63,1.22,6.0,2.93,0.71,0.54,0.34,0.1,4,204,51.0,93.12,23.28,46.77,11.6925,0.98,0.245,4.859999999999999,1.2149999999999999,5.85,1.4625,13.06,3.265,2.6100000000000003,0.6525000000000001,0.18,0.045,4.85,1.2125,6.59,1.6475,43.88,10.97,18.990000000000002,4.7475000000000005,5.79,1.4475,5.15,1.2875,10.04,2.51,3.63,0.9075
16749,LANGHDA01,2000,Dan,Langhi,HOU,N,33,7.3,2.73,0.39,0.85,1.24,0.12,0.21,0.03,0.24,0.48,3.0,1.12,0.88,0.48,0.03,0.0,1,33,33.0,7.3,7.3,2.73,2.73,0.39,0.39,0.85,0.85,1.24,1.24,0.12,0.12,0.21,0.21,0.03,0.03,0.24,0.24,0.48,0.48,3.0,3.0,1.12,1.12,0.88,0.88,0.48,0.48,0.03,0.03,0.0,0.0
16495,ANDERSH01,2000,Shandon,Anderson,HOU,N,82,29.22,8.66,0.88,3.18,4.06,2.3,1.0,0.49,1.6,2.46,7.2,3.21,2.29,1.68,2.07,0.56,5,361,72.2,119.53,23.906,43.74,8.748000000000001,4.82,0.9640000000000001,12.08,2.416,16.9,3.38,8.17,1.634,4.17,0.834,1.42,0.284,7.530000000000001,1.5060000000000002,9.97,1.9940000000000002,34.94,6.9879999999999995,16.48,3.2960000000000003,11.66,2.332,8.540000000000001,1.7080000000000002,6.74,1.348,2.26,0.45199999999999996
16613,DIVACVL01,2000,Vlade,Divac,SAC,N,81,29.88,12.02,2.56,5.75,8.31,2.85,1.07,1.15,2.37,2.99,9.32,4.49,4.32,2.99,0.17,0.05,6,437,72.83333333333333,188.57999999999998,31.429999999999996,74.53,12.421666666666667,15.83,2.638333333333333,36.15,6.0249999999999995,51.96,8.66,19.84,3.3066666666666666,6.74,1.1233333333333333,8.780000000000001,1.4633333333333336,13.99,2.3316666666666666,19.06,3.1766666666666663,58.84,9.806666666666667,28.98,4.83,23.35,3.891666666666667,15.98,2.6633333333333336,2.38,0.39666666666666667,0.59,0.09833333333333333
16513,BENOIDA01,2000,David,Benoit,UTA,N,49,9.1,3.63,0.41,1.24,1.65,0.45,0.12,0.12,0.57,1.53,3.0,1.45,0.8,0.63,0.27,0.1,5,284,56.8,76.47,15.294,28.310000000000002,5.662000000000001,3.8400000000000003,0.768,10.42,2.084,14.260000000000002,2.8520000000000003,2.43,0.48600000000000004,1.97,0.394,1.45,0.29,3.41,0.682,9.42,1.884,26.34,5.268,10.57,2.114,5.22,1.044,4.19,0.8380000000000001,9.22,1.844,2.95,0.5900000000000001
16515,BIBBYMI01,2000,Mike,Bibby,VAN,N,82,38.9,15.87,0.57,3.13,3.71,8.35,1.3,0.15,3.02,1.8,14.11,6.4,2.29,1.74,3.48,1.32,3,214,71.33333333333333,112.53999999999999,37.51333333333333,43.62,14.54,2.06,0.6866666666666666,8.09,2.6966666666666668,10.16,3.3866666666666667,22.96,7.653333333333333,4.470000000000001,1.4900000000000002,0.43,0.14333333333333334,8.95,2.983333333333333,6.33,2.11,38.78,12.926666666666668,17.2,5.733333333333333,8.719999999999999,2.9066666666666663,6.66,2.22,7.55,2.5166666666666666,2.56,0.8533333333333334
16545,BRYANMA01,2000,Mark,Bryant,DAL,N,18,5.61,1.06,0.22,0.94,1.17,0.17,0.06,0.11,0.28,1.61,1.11,0.44,0.28,0.17,0.0,0.0,6,320,53.333333333333336,118.24,19.706666666666667,37.79,6.298333333333333,8.73,1.455,15.87,2.645,24.62,4.1033333333333335,4.59,0.765,2.7199999999999998,0.4533333333333333,1.5,0.25,6.1,1.0166666666666666,17.44,2.9066666666666667,29.650000000000002,4.941666666666667,15.17,2.5283333333333333,10.45,1.7416666666666665,7.44,1.24,0.06,0.01,0.0,0.0
16544,BRYANKO01,2000,Kobe,Bryant,LAL,N,68,40.93,28.5,1.53,4.34,5.87,4.97,1.68,0.63,3.24,3.26,22.21,10.31,8.19,6.99,2.94,0.9,5,334,66.8,158.66,31.732,93.95,18.79,5.890000000000001,1.1780000000000002,16.490000000000002,3.2980000000000005,22.37,4.474,17.46,3.492,6.359999999999999,1.2719999999999998,3.38,0.6759999999999999,12.71,2.5420000000000003,13.37,2.674,73.21000000000001,14.642000000000001,33.370000000000005,6.674000000000001,28.259999999999998,5.651999999999999,23.42,4.684,11.84,2.368,3.81,0.762
16543,BRUNSRI01,2000,Rick,Brunson,TOT,N,22,9.45,2.09,0.23,0.73,0.95,1.41,0.36,0.05,0.77,0.95,2.45,0.82,0.68,0.36,0.64,0.09,4,114,28.5,39.22,9.805,9.27,2.3175,0.86,0.215,2.9000000000000004,0.7250000000000001,3.7399999999999998,0.9349999999999999,6.48,1.62,1.79,0.4475,0.16,0.04,3.69,0.9225,3.82,0.955,9.29,2.3225,3.24,0.81,3.86,0.965,2.06,0.515,2.89,0.7225,0.72,0.18
16542,BRUNSRI01,2000,Rick,Brunson,BOS,N,7,20.29,3.71,0.29,1.0,1.29,3.43,1.0,0.14,1.29,2.29,5.0,1.43,1.29,0.57,1.57,0.29,5,121,24.2,59.51,11.902,12.98,2.596,1.15,0.22999999999999998,3.9000000000000004,0.78,5.029999999999999,1.0059999999999998,9.91,1.982,2.79,0.558,0.30000000000000004,0.06000000000000001,4.98,0.9960000000000001,6.109999999999999,1.222,14.29,2.8579999999999997,4.67,0.9339999999999999,5.15,1.03,2.63,0.526,4.46,0.892,1.01,0.202
16541,BRUNSRI01,2000,Rick,Brunson,NYK,N,15,4.4,1.33,0.2,0.6,0.8,0.47,0.07,0.0,0.53,0.33,1.27,0.53,0.4,0.27,0.2,0.0,6,136,22.666666666666668,63.91,10.651666666666666,14.309999999999999,2.385,1.35,0.225,4.5,0.75,5.83,0.9716666666666667,10.38,1.7300000000000002,2.86,0.4766666666666666,0.30000000000000004,0.05000000000000001,5.51,0.9183333333333333,6.4399999999999995,1.0733333333333333,15.56,2.5933333333333333,5.2,0.8666666666666667,5.55,0.9249999999999999,2.9,0.48333333333333334,4.66,0.7766666666666667,1.01,0.16833333333333333
